char 1, char2, index, text
Skahaz-mo-Kandaq (Shavepate), Rylona-Rhee (Rylona-Rhee), 346609, " "Three freedmen; murdered in their homes;" the Shavepate said. "A moneylender; a cobbler; and the harpist Rylona-Rhee"
Rylona-Rhee (Rylona-Rhee), Daenerys-Targaryen (the-queen-Dany), 346676, "moneylender; a cobbler; and the harpist Rylona-Rhee. They cut her fingers off before they killed her."  the-queen-Dany"
Daenerys-Targaryen (the-queen-Dany), Rylona-Rhee (Rylona-Rhee), 346698, "cobbler; and the harpist Rylona-Rhee. They cut her fingers off before they killed her."  the-queen-Dany flinched. Rylona-Rhee"
Daenerys-Targaryen (Dany), Skahaz-mo-Kandaq (Skahaz), 347094, "grieves to confess. We beg your pardon."  Mercy; thought Dany. They will have the dragon mercy. "Skahaz"
Missandei (Missandei), Daenerys-Targaryen (Dany), 349559, "Grace is kind to this one." Missandei slipped under the sheets. "He was a good brother."  Dany"
Daenerys-Targaryen (Dany), Missandei (Missandei), 350237, " Safe. The word made Dany eyes fill up with tears. "I want to keep you safe." Missandei"
Willem-Darry (Ser-Willem), Viserys-Targaryen (Viserys), 350403, "one ever kept me safe when I was little. Well; Ser-Willem did; but then he died; and Viserys"
Daenerys-Targaryen (the-queen-Dany), Missandei (Missandei), 350608, "I am all they have. I am the-queen-Dany ; the ; the ;"  "; mother;" whispered Missandei"
Missandei (Missandei), Daenerys-Targaryen (Dany), 350636, "I am the-queen-Dany ; the ; the ;"  "; mother;" whispered Missandei.  "Mother to dragons." Dany"
Daenerys-Targaryen (Dany), Missandei (Missandei), 350681, " "; mother;" whispered Missandei.  "Mother to dragons." Dany shivered.  "No. Mother to us all." Missandei"
Missandei (Missandei), Daenerys-Targaryen (Dany), 351217, "turning back to Slaver Bay; like ships caught in some bitter wind. When Missandei was sound asleep; Dany"
Daenerys-Targaryen (queen-Dany), Daario-Naharis (Daario-Naharis), 352689, "made of gold. Sending him to the Lamb Men had been wise. She was a queen-Dany; and Daario-Naharis"
Barristan-Selmy (Ser-Barristan), Daario-Naharis (Daario), 352804, "of kings.  "It has been so long;" she had said to Ser-Barristan; just yesterday. "What if Daario"
Barristan-Selmy (Ser-Barristan), Daenerys-Targaryen (Dany), 353327, "his gold tooth gleams when he smiles for me.  Ser-Barristan was sure he would return; though. Dany"
Missandei (Missandei), Irri (Irri), 353681, "soft rustle made her open them again. She sat up with a soft splash. "Missandei?" she called. "Irri"
Irri (Irri), Jhiqui (Jhiqui), 353689, "rustle made her open them again. She sat up with a soft splash. "Missandei?" she called. "Irri? Jhiqui"
Missandei (Missandei), Jhiqui (Jhiqui), 353689, "rustle made her open them again. She sat up with a soft splash. "Missandei?" she called. "Irri? Jhiqui"
Daenerys-Targaryen (Dany), Quaithe (Quaithe), 353947, "and shiny. She is wearing a mask; Dany knew; a wooden mask finished in dark red lacquer. "Quaithe"
Reznak-mo-Reznak (perfumed-seneschal), Daenerys-Targaryen (Dany), 354622, "Trust none of them. Remember the Undying. Beware the perfumed-seneschal."  "Reznak? Why should I fear him?" Dany"
Missandei (Missandei), Daenerys-Targaryen (the-queen-Dany), 355512, "and one for gold and one for ;"  "Your Grace?" Missandei stood in the door of the-queen-Dany"
Quaithe (Quaithe), Barristan-Selmy (Ser-Barristan), 355770, "no Quaithe.  A shadow. A memory. No one. She was the blood of the dragon; but Ser-Barristan"
Daenerys-Targaryen (Dany), Quaithe (Quaithe), 356119, "your fast."  Alone again; Dany went all the way around the pyramid in hopes of finding Quaithe"
Missandei (Missandei), Daenerys-Targaryen (Dany), 356391, "a few pale moths.  Missandei returned with a melon and a bowl of hard-cooked eggs; but Dany"
Irri (Irri), Jhiqui (Jhiqui), 356487, "she had no appetite. As the sky lightened and the stars faded one by one; Irri and Jhiqui"
Jhiqui (Jhiqui), Skahaz-mo-Kandaq (Skahaz), 356566, "and Jhiqui helped her don a tokar of violet silk fringed in gold.  When Reznak and Skahaz"
Reznak-mo-Reznak (Reznak-mo-Reznak), Skahaz-mo-Kandaq (Shavepate), 356757, "mindful of the three treasons. Beware the perfumed-seneschal. She sniffed suspiciously at Reznak-mo-Reznak. I could command the Shavepate"
Daenerys-Targaryen (Dany), Reznak-mo-Reznak (Reznak-mo-Reznak), 359075, "fear I must."  Dany grimaced. Even her own people would give no rest about the matter. Reznak-mo-Reznak"
Reznak-mo-Reznak (Reznak-mo-Reznak), Galazza-Galare (Green-Grace), 359135, "would give no rest about the matter. Reznak-mo-Reznak stressed the coin to be made through taxes. The Green-Grace"
Galazza-Galare (Green-Grace), Skahaz-mo-Kandaq (Shavepate), 359201, "to be made through taxes. The Green-Grace said that reopening the pits would please the gods. The Shavepate"
Belwas (Strong-Belwas), Barristan-Selmy (Ser-Barristan), 359359, "of the Harpy. "Let them fight;" grunted Strong-Belwas; who had once been a champion in the pits. Ser-Barristan"
Missandei (Missandei), Daenerys-Targaryen (the-queen-Dany), 359707, "skill. Elsewise the fighting slaves would have worn armor. Only the little scribe Missandei seemed to share the-queen-Dany"
Daenerys-Targaryen (Dany), Hizdahr-zo-Loraq (Hizdahr), 359774, "little scribe Missandei seemed to share the-queen-Dany misgivings.  "I have refused you six times;" Dany reminded Hizdahr"
Missandei (Missandei), Hizdahr-zo-Loraq (Hizdahr), 359774, "little scribe Missandei seemed to share the-queen-Dany misgivings.  "I have refused you six times;" Dany reminded Hizdahr"
Khrazz (Khrazz), Barsena (Barsena-Blackhair), 360026, "are seven of them as well." He brought them forth one by one. "Here is Khrazz. Here Barsena-Blackhair"
Barsena (Barsena-Blackhair), Camarron (Camarron-of-the-Count), 360068, "as well." He brought them forth one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count"
Khrazz (Khrazz), Camarron (Camarron-of-the-Count), 360068, "as well." He brought them forth one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count"
Barsena (Barsena-Blackhair), Goghor-the-Giant (Goghor-the-Giant), 360089, "He brought them forth one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant"
Camarron (Camarron-of-the-Count), Goghor-the-Giant (Goghor-the-Giant), 360089, "He brought them forth one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant"
Khrazz (Khrazz), Goghor-the-Giant (Goghor-the-Giant), 360089, "He brought them forth one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant"
Barsena (Barsena-Blackhair), Spotted-Cat (Spotted-Cat), 360114, "one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat"
Camarron (Camarron-of-the-Count), Spotted-Cat (Spotted-Cat), 360114, "one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat"
Goghor-the-Giant (Goghor-the-Giant), Spotted-Cat (Spotted-Cat), 360114, "one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat"
Khrazz (Khrazz), Spotted-Cat (Spotted-Cat), 360114, "one by one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat"
Barsena (Barsena-Blackhair), Ithoke (Fearless-Ithoke), 360136, "one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke"
Camarron (Camarron-of-the-Count), Ithoke (Fearless-Ithoke), 360136, "one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke"
Goghor-the-Giant (Goghor-the-Giant), Ithoke (Fearless-Ithoke), 360136, "one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke"
Khrazz (Khrazz), Ithoke (Fearless-Ithoke), 360136, "one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke"
Spotted-Cat (Spotted-Cat), Ithoke (Fearless-Ithoke), 360136, "one. "Here is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke"
Barsena (Barsena-Blackhair), Belaquo (Belaquo-Bonebreaker), 360163, "is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke. Last; Belaquo-Bonebreaker"
Camarron (Camarron-of-the-Count), Belaquo (Belaquo-Bonebreaker), 360163, "is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke. Last; Belaquo-Bonebreaker"
Goghor-the-Giant (Goghor-the-Giant), Belaquo (Belaquo-Bonebreaker), 360163, "is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke. Last; Belaquo-Bonebreaker"
Ithoke (Fearless-Ithoke), Belaquo (Belaquo-Bonebreaker), 360163, "is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke. Last; Belaquo-Bonebreaker"
Spotted-Cat (Spotted-Cat), Belaquo (Belaquo-Bonebreaker), 360163, "is Khrazz. Here Barsena-Blackhair; ever valiant. Here Camarron-of-the-Count and Goghor-the-Giant. This is the Spotted-Cat; this Fearless-Ithoke. Last; Belaquo-Bonebreaker"
Goghor-the-Giant (Goghor-the-Giant), Daenerys-Targaryen (Mother-of-Dragons), 360902, "your lives upon the scarlet sands?"  "I train since three;" said Goghor-the-Giant. "I kill since six. Mother-of-Dragons"
Goghor-the-Giant (Goghor), Spotted-Cat (Spotted-Cat), 361333, "fist as big as a ham. "For gold. For glory."  "Goghor speaks for us all." The Spotted-Cat"
Khrazz (Khrazz), Hizdahr-zo-Loraq (Hizdahr), 361725, "share half of all the coin collected at the gates;" said Khrazz. "Half; he swears it; and Hizdahr"
Hizdahr-zo-Loraq (Hizdahr), Daenerys-Targaryen (Daenerys), 361776, "said Khrazz. "Half; he swears it; and Hizdahr is an honorable man."  No; a cunning man. Daenerys"
Khrazz (Khrazz), Daenerys-Targaryen (Daenerys), 361776, "said Khrazz. "Half; he swears it; and Hizdahr is an honorable man."  No; a cunning man. Daenerys"
Daenerys-Targaryen (Mother-of-Dragons), Missandei (Missandei), 362589, "Queen of the Andals and the Rhoynar and the First Men; Khaleesi-of-Great-Grass-Sea; Breaker of Shackles; and Mother-of-Dragons;" Missandei"
Daenerys-Targaryen (Mother-of-Dragons), Barristan-Selmy (Ser-Barristan), 362612, "Andals and the Rhoynar and the First Men; Khaleesi-of-Great-Grass-Sea; Breaker of Shackles; and Mother-of-Dragons;" Missandei called.  Ser-Barristan"
Missandei (Missandei), Barristan-Selmy (Ser-Barristan), 362612, "Andals and the Rhoynar and the First Men; Khaleesi-of-Great-Grass-Sea; Breaker of Shackles; and Mother-of-Dragons;" Missandei called.  Ser-Barristan"
Barristan-Selmy (Ser-Barristan), Daenerys-Targaryen (Dany), 362678, "Mother-of-Dragons;" Missandei called.  Ser-Barristan escorted her back up to her chambers. "Tell me a tale; ser;" Dany"
Missandei (Missandei), Daenerys-Targaryen (Dany), 362678, "Mother-of-Dragons;" Missandei called.  Ser-Barristan escorted her back up to her chambers. "Tell me a tale; ser;" Dany"
Robert-Baratheon (Usurper), Daenerys-Targaryen (Dany), 362886, "escaped from the Usurper."  "Your Grace. There is no valor in running for your life."  Dany"
Sandor-Clegane (Sandor-Clegane), Jaime-Lannister (Kingslayer), 363200, "was elsewise. The boy wanted a white cloak for his dog Sandor-Clegane and his mother wanted the Kingslayer"
Varys (Varys), Robert-Baratheon (Robert), 366337, "he bore you no ill will. When the eunuch Varys told us that you were with child; Robert"
Robert-Baratheon (Robert), Eddard-Stark (Lord-Stark), 366371, "will. When the eunuch Varys told us that you were with child; Robert wanted you killed; but Lord-Stark"
Varys (Varys), Eddard-Stark (Lord-Stark), 366371, "will. When the eunuch Varys told us that you were with child; Robert wanted you killed; but Lord-Stark"
Eddard-Stark (Lord-Stark), Robert-Baratheon (Robert), 366452, "wanted you killed; but Lord-Stark spoke against it. Rather than countenance the murder of children; he told Robert"
Robert-Baratheon (Robert), Rhaenys-Targaryen-(daughter-of-Rhaegar) (Princess-Rhaenys), 366521, "countenance the murder of children; he told Robert to find himself another Hand."  "Have you forgotten Princess-Rhaenys"
Rhaenys-Targaryen-(daughter-of-Rhaegar) (Princess-Rhaenys), Aegon-Targaryen-(son-of-Rhaegar) (Prince-Aegon), 366538, "murder of children; he told Robert to find himself another Hand."  "Have you forgotten Princess-Rhaenys and Prince-Aegon"
Robert-Baratheon (Robert), Aegon-Targaryen-(son-of-Rhaegar) (Prince-Aegon), 366538, "murder of children; he told Robert to find himself another Hand."  "Have you forgotten Princess-Rhaenys and Prince-Aegon"
Aegon-Targaryen-(son-of-Rhaegar) (Prince-Aegon), Viserys-Targaryen (Viserys), 366634, "Princess-Rhaenys and Prince-Aegon?"  "Never. That was Lannister work; Your Grace."  "Lannister or Stark; what difference? Viserys"
Rhaenys-Targaryen-(daughter-of-Rhaegar) (Princess-Rhaenys), Viserys-Targaryen (Viserys), 366634, "Princess-Rhaenys and Prince-Aegon?"  "Never. That was Lannister work; Your Grace."  "Lannister or Stark; what difference? Viserys"
Viserys-Targaryen (Viserys), Robert-Baratheon (Usurper), 366664, "was Lannister work; Your Grace."  "Lannister or Stark; what difference? Viserys used to call them the Usurper"
Daario-Naharis (Daario), Sallor (Sallor-the-Bald), 370740, "Astapor the slaver eyes had melted. On the road to Yunkai; when Daario tossed the heads of Sallor-the-Bald"
Daario-Naharis (Daario), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 370762, "slaver eyes had melted. On the road to Yunkai; when Daario tossed the heads of Sallor-the-Bald and Prendahl-na-Ghezn"
Sallor (Sallor-the-Bald), Prendahl-na-Ghezn (Prendahl-na-Ghezn), 370762, "slaver eyes had melted. On the road to Yunkai; when Daario tossed the heads of Sallor-the-Bald and Prendahl-na-Ghezn"
Daenerys-Targaryen (Dany), Hazzea (Hazzea), 371449, "the city hate me. Dany wanted to believe that ; but if that was so; why had Hazzea"
Hazzea (Hazzea), Reznak-mo-Reznak (Reznak-mo-Reznak), 372460, ""They will ask me where Hazzea is and how she died."  "She died of a snakebite;" Reznak-mo-Reznak"
Donella-Hornwood (Lady-Hornwood), Ramsay-Snow (Lord-Ramsay), 376033, "he could not sleep. Whenever he closed his eyes; he found himself remembering Lady-Hornwood. After their wedding; Lord-Ramsay"
Walder-Frey-(son-of-Jammos) (Big-Walder), Walder-Frey-(son-of-Merrett) (Little-Walder), 380043, "silver-grey with dark blue trim. Both were squires; both were eight; and both were xWalder-Frey. Big-Walder and Little-Walder"
Walder-Frey-(son-of-Merrett) (Little-Walder), Walder-Frey-(son-of-Jammos) (Big-Walder), 380329, "names."  "Youre to come with us;" said Little-Walder.  "His lordship has need of you;" said Big-Walder"
Ramsay-Snow (Ramsay), Theon-Greyjoy (Reek), 382707, "at his head. It missed by a good foot; and Ramsay smiled. "You must be punished."  Reek"
Ramsay-Snow (Ramsay), Kyra (Kyra), 382757, "good foot; and Ramsay smiled. "You must be punished."  Reek remembered the desperate; frightened look in Kyra"
Theon-Greyjoy (Reek), Kyra (Kyra), 382757, "good foot; and Ramsay smiled. "You must be punished."  Reek remembered the desperate; frightened look in Kyra"
Walder-Frey-(son-of-Merrett) (Little-Walder), Walder-Frey-(son-of-Jammos) (Big-Walder), 383388, "and wriggling ;  "Should we wash him?" asked Little-Walder.  "His lordship likes him stinky;" said Big-Walder"
Walder-Frey-(son-of-Jammos) (Big-Walder), Theon-Greyjoy (Reek), 383417, "wash him?" asked Little-Walder.  "His lordship likes him stinky;" said Big-Walder. "That why he named him Reek"
Walder-Frey-(son-of-Merrett) (Little-Walder), Theon-Greyjoy (Reek), 383417, "wash him?" asked Little-Walder.  "His lordship likes him stinky;" said Big-Walder. "That why he named him Reek"
