char 1, char2, index, text
Eddard-Stark (Ned), Lysa-Arryn (Lysa), 554863, "There she would find her sister ;  and; perhaps; some of the answers Ned sought. Surely Lysa"
Rhaegar-Targaryen (Rhaegar-Targaryen), Walder-Frey (Lord-Frey), 557186, "had sworn oaths to Riverrun as well; yet they had fought with Rhaegar-Targaryen on the Trident; while Lord-Frey"
Walder-Frey (Lord-Frey), Catelyn-Stark (Catelyn), 557463, "but ever after her father had called him the Late Lord-Frey). It must not come to war; Catelyn"
Catelyn-Stark (Catelyn), Rodrik-Cassel (Ser-Rodrik), 557516, "Late Lord-Frey). It must not come to war; Catelyn thought fervently. They must not let it.  Ser-Rodrik"
Walder-Frey (Lord-Frey), Rodrik-Cassel (Ser-Rodrik), 557516, "Late Lord-Frey). It must not come to war; Catelyn thought fervently. They must not let it.  Ser-Rodrik"
Catelyn-Stark (Catelyn), Masha-Heddle (Masha-Heddle), 558129, "whiskers; and sighed with exasperation.  Catelyn took his arm. "Come; Father;" she said. "Youll find that Masha-Heddle"
Bran-Stark (Bran), Rodrik-Cassel (Ser-Rodrik), 559277, "her. The senior among them would have been no older than Bran when she went north.  Ser-Rodrik"
Catelyn-Stark (Catelyn), Rodrik-Cassel (Ser-Rodrik), 559552, "An empty wine cup stood on the table before him.  "And to you; singer;" Catelyn returned. Ser-Rodrik"
Jaime-Lannister (Kingslayer), Rodrik-Cassel (Ser-Rodrik), 560382, "it all betting on the Kingslayer to win the day."  "The gods frown on the gambler;" Ser-Rodrik"
Loras-Tyrell (Knight-of-Flowers), Rodrik-Cassel (Ser-Rodrik), 560629, "gods and the Knight-of-Flowers altogether did me in."  "No doubt that was a lesson for you;" Ser-Rodrik"
Rodrik-Cassel (Ser-Rodrik), Loras-Tyrell (Ser-Loras), 560687, "that was a lesson for you;" Ser-Rodrik said.  "It was. This time my coin will champion Ser-Loras"
Loras-Tyrell (Ser-Loras), Rodrik-Cassel (Ser-Rodrik), 560701, "a lesson for you;" Ser-Rodrik said.  "It was. This time my coin will champion Ser-Loras."  Ser-Rodrik"
Alia (Alia), Rodrik-Cassel (Ser-Rodrik), 561521, "is your loss;" he said. "Who was the finest singer youve ever heard?"  "Alia of Braavos;" Ser-Rodrik"
Alia (Alia), Marillion (Marillion), 561592, " "Alia of Braavos;" Ser-Rodrik answered at once.  "Oh; Im much better than that old stick;" Marillion"
Rodrik-Cassel (Ser-Rodrik), Marillion (Marillion), 561592, " "Alia of Braavos;" Ser-Rodrik answered at once.  "Oh; Im much better than that old stick;" Marillion"
Marillion (Marillion), Catelyn-Stark (Catelyn), 562022, "when he might have had a sword.  "Your grandfather has a sour nature;" Marillion said to Catelyn"
Catelyn-Stark (Catelyn), Hoster-Tully (Lord-Tully), 562180, "was made to sing for kings and high lords."  "Oh; I can see that;" Catelyn said. "Lord-Tully"
Catelyn-Stark (Catelyn), Edmure-Tully (Edmure), 562390, "a chamber for me; and the young lord is like a brother."  Catelyn smiled; wondering what Edmure"
Tyrion-Lannister (lord-of-Lannister), Rodrik-Cassel (Ser-Rodrik), 562944, "horses that want stabling; and my lord-of-Lannister requires a room and a hot bath."  "Oh; gods;" Ser-Rodrik"
Rodrik-Cassel (Ser-Rodrik), Catelyn-Stark (Catelyn), 562964, "stabling; and my lord-of-Lannister requires a room and a hot bath."  "Oh; gods;" Ser-Rodrik said before Catelyn"
Tyrion-Lannister (lord-of-Lannister), Catelyn-Stark (Catelyn), 562964, "stabling; and my lord-of-Lannister requires a room and a hot bath."  "Oh; gods;" Ser-Rodrik said before Catelyn"
Catelyn-Stark (Catelyn), Masha-Heddle (Masha-Heddle), 563054, "Ser-Rodrik said before Catelyn reached out to silence him; her fingers tightening hard around his forearm.  Masha-Heddle"
Tyrion-Lannister (dwarf), Masha-Heddle (Masha-Heddle), 564105, "freerider snatched it from the air. "And a nimble one to boot." The dwarf turned back to Masha-Heddle"
Catelyn-Stark (Catelyn), Bran-Stark (Bran), 564275, "anything at all;" the innkeep promised. And may he choke on it; Catelyn thought; but it was Bran"
Yoren (Yoren), Tyrion-Lannister (dwarf), 564657, "Yoren; will you sup with me?"  "Aye; mlord; I will;" the black brother replied.  The dwarf"
Tyrion-Lannister (dwarf), Catelyn-Stark (Catelyn), 564728, " The dwarf had not so much as glanced toward the far end of the room; and Catelyn"
Catelyn-Stark (Catelyn), Marillion (Marillion), 564823, "room; and Catelyn was thinking how grateful she was for the crowded benches between them when suddenly Marillion"
Marillion (Marillion), Tyrion-Lannister (lord-of-Lannister), 564866, "grateful she was for the crowded benches between them when suddenly Marillion bounded to his feet. "My lord-of-Lannister"
Tyrion-Lannister (dwarf), Catelyn-Stark (Lady-Stark), 565288, "her for a moment; puzzled. She turned her face away; but too late. The dwarf was smiling. "Lady-Stark"
Catelyn-Stark (Lady-Stark), Marillion (Marillion), 565380, "smiling. "Lady-Stark; what an unexpected pleasure;" he said. "I was sorry to miss you at Winterfell."  Marillion"
Marillion (Marillion), Catelyn-Stark (Catelyn), 565437, "sorry to miss you at Winterfell."  Marillion gaped at her; confusion giving way to chagrin as Catelyn"
Catelyn-Stark (Catelyn), Rodrik-Cassel (Ser-Rodrik), 565483, "gaped at her; confusion giving way to chagrin as Catelyn rose slowly to her feet. She heard Ser-Rodrik"
Masha-Heddle (Masha-Heddle), Catelyn-Stark (Catelyn-Tully), 565628, "she thought; if only ;  "Lady ;  Stark?" Masha-Heddle said thickly.  "I was still Catelyn-Tully"
Oswell-Whent (Whent), Hoster-Tully (Lord-Hoster-Tully), 566288, "feet. "It is; my lady."  "And is Lady-Whent a true and honest friend to my father; Lord-Hoster-Tully"
Hoster-Tully (Lord-Hoster-Tully), Rodrik-Cassel (Ser-Rodrik), 566350, "and honest friend to my father; Lord-Hoster-Tully of Riverrun?"  "She is;" the man replied stoutly.  Ser-Rodrik"
Rodrik-Cassel (Ser-Rodrik), Tyrion-Lannister (dwarf), 566413, "is;" the man replied stoutly.  Ser-Rodrik rose quietly and loosened his sword in its scabbard. The dwarf"
Tyrion-Lannister (Tyrion-Lannister), Catelyn-Stark (Lady-Stark), 566899, "father all these fine friends;" Tyrion-Lannister quipped; "but I do not quite see the purpose of this; Lady-Stark"
Tyrion-Lannister (Tyrion-Lannister), Catelyn-Stark (Catelyn), 567352, "asked your lord father to honor the wedding with his presence."  Tyrion-Lannister sniggered. That was when Catelyn"
Rodrik-Cassel (Ser-Rodrik), Robert-Baratheon (King-Robert), 567587, "room at large; pointing. Ser-Rodrik moved to her side; his sword in hand. "In the name of King-Robert"
Sansa-Stark (Sansa), Eddard-Stark (Hand), 567965, "xx xx xx xx xx xx xx xx xx xx xx xx  Sansa rode to the Hand"
Eddard-Stark (Hand), Mordane (Septa-Mordane), 567992, "xx xx xx xx xx xx xx xx xx  Sansa rode to the Hand tourney with Septa-Mordane"
Sansa-Stark (Sansa), Mordane (Septa-Mordane), 567992, "xx xx xx xx xx xx xx xx xx  Sansa rode to the Hand tourney with Septa-Mordane"
Eddard-Stark (Hand), Jeyne-Poole (Jeyne-Poole), 568008, "xx xx xx xx xx xx xx  Sansa rode to the Hand tourney with Septa-Mordane and Jeyne-Poole"
Mordane (Septa-Mordane), Jeyne-Poole (Jeyne-Poole), 568008, "xx xx xx xx xx xx xx  Sansa rode to the Hand tourney with Septa-Mordane and Jeyne-Poole"
Sansa-Stark (Sansa), Jeyne-Poole (Jeyne-Poole), 568008, "xx xx xx xx xx xx xx  Sansa rode to the Hand tourney with Septa-Mordane and Jeyne-Poole"
Gregor-Clegane (Mountain), Sansa-Stark (Sansa), 569259, "lion-head helm and a golden sword. Ser-Gregor-Clegane; the Mountain That Rides; thundered past them like an avalanche. Sansa"
Gregor-Clegane (Mountain), Yohn-Royce (Yohn-Royce), 569286, "a golden sword. Ser-Gregor-Clegane; the Mountain That Rides; thundered past them like an avalanche. Sansa remembered Lord Yohn-Royce"
Sansa-Stark (Sansa), Yohn-Royce (Yohn-Royce), 569286, "a golden sword. Ser-Gregor-Clegane; the Mountain That Rides; thundered past them like an avalanche. Sansa remembered Lord Yohn-Royce"
Jeyne-Poole (Jeyne), Mordane (Septa-Mordane), 569488, "thousands of years old; engraved with magic runes that ward him against harm;" she whispered to Jeyne. Septa-Mordane"
Jeyne-Poole (Jeyne), Jason-Mallister (Jason-Mallister), 569521, "old; engraved with magic runes that ward him against harm;" she whispered to Jeyne. Septa-Mordane pointed out Lord-Jason-Mallister"
Mordane (Septa-Mordane), Jason-Mallister (Jason-Mallister), 569521, "old; engraved with magic runes that ward him against harm;" she whispered to Jeyne. Septa-Mordane pointed out Lord-Jason-Mallister"
Rhaegar-Targaryen (Rhaegar), Thoros-of-Myr (Thoros-of-Myr), 569702, "had cut down three of Rhaegar bannermen on the Trident. The girls giggled over the warrior priest Thoros-of-Myr"
Thoros-of-Myr (Thoros-of-Myr), Mordane (septa), 569764, "girls giggled over the warrior priest Thoros-of-Myr; with his flapping red robes and shaven head; until the septa"
Mordane (septa), Cotter-Pyke (Pyke), 569816, "robes and shaven head; until the septa told them that he had once scaled the walls of Pyke"
Cotter-Pyke (Pyke), Sansa-Stark (Sansa), 569866, "he had once scaled the walls of Pyke with a flaming sword in hand.  Other riders Sansa"
Sansa-Stark (Sansa), Jeyne-Poole (Jeyne), 570127, "heirs of lesser houses. Younger men; most had done no great deeds as yet; but Sansa and Jeyne"
Balon-Swann (Balon-Swann), Bryce-Caron (Bryce-Caron), 570243, "that one day the Seven Kingdoms would resound to the sound of their names. Ser Balon-Swann. Lord Bryce-Caron"
Balon-Swann (Balon-Swann), Yohn-Royce (Bronze-Yohn), 570271, "Seven Kingdoms would resound to the sound of their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn"
Bryce-Caron (Bryce-Caron), Yohn-Royce (Bronze-Yohn), 570271, "Seven Kingdoms would resound to the sound of their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn"
Balon-Swann (Balon-Swann), Andar-Royce (Andar-Royce), 570293, "resound to the sound of their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce"
Bryce-Caron (Bryce-Caron), Andar-Royce (Andar-Royce), 570293, "resound to the sound of their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce"
Yohn-Royce (Bronze-Yohn), Andar-Royce (Andar-Royce), 570293, "resound to the sound of their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce"
Andar-Royce (Andar-Royce), Robar-Royce (Ser-Robar), 570328, "their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce; and his younger brother Ser-Robar"
Balon-Swann (Balon-Swann), Robar-Royce (Ser-Robar), 570328, "their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce; and his younger brother Ser-Robar"
Bryce-Caron (Bryce-Caron), Robar-Royce (Ser-Robar), 570328, "their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce; and his younger brother Ser-Robar"
Yohn-Royce (Bronze-Yohn), Robar-Royce (Ser-Robar), 570328, "their names. Ser Balon-Swann. Lord Bryce-Caron of the Marches. Bronze-Yohn heir; Ser Andar-Royce; and his younger brother Ser-Robar"
Horas-Redwyne (Ser-Horas), Hobber-Redwyne (Ser-Hobber), 570465, "plate filigreed in bronze with the same ancient runes that warded their father. The twins Ser-Horas and Ser-Hobber"
Hobber-Redwyne (Ser-Hobber), Patrek-Mallister (Patrek-Mallister), 570566, "twins Ser-Horas and Ser-Hobber; whose shields displayed the grape cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister"
Hobber-Redwyne (Ser-Hobber), Jason-Mallister (Lord-Jason), 570578, "Ser-Horas and Ser-Hobber; whose shields displayed the grape cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason"
Patrek-Mallister (Patrek-Mallister), Jason-Mallister (Lord-Jason), 570578, "Ser-Horas and Ser-Hobber; whose shields displayed the grape cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason"
Jason-Mallister (Lord-Jason), Jared-Frey (Ser-Jared), 570620, "grape cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared"
Patrek-Mallister (Patrek-Mallister), Jared-Frey (Ser-Jared), 570620, "grape cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared"
Jared-Frey (Ser-Jared), Hosteen-Frey (Ser-Hosteen), 570633, "cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen"
Jason-Mallister (Lord-Jason), Hosteen-Frey (Ser-Hosteen), 570633, "cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen"
Patrek-Mallister (Patrek-Mallister), Hosteen-Frey (Ser-Hosteen), 570633, "cluster sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen"
Hosteen-Frey (Ser-Hosteen), Danwell-Frey (Ser-Danwell), 570646, "sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell"
Jared-Frey (Ser-Jared), Danwell-Frey (Ser-Danwell), 570646, "sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell"
Jason-Mallister (Lord-Jason), Danwell-Frey (Ser-Danwell), 570646, "sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell"
Patrek-Mallister (Patrek-Mallister), Danwell-Frey (Ser-Danwell), 570646, "sigil of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell"
Danwell-Frey (Ser-Danwell), Emmon-Frey (Ser-Emmon), 570657, "of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon"
Hosteen-Frey (Ser-Hosteen), Emmon-Frey (Ser-Emmon), 570657, "of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon"
Jared-Frey (Ser-Jared), Emmon-Frey (Ser-Emmon), 570657, "of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon"
Jason-Mallister (Lord-Jason), Emmon-Frey (Ser-Emmon), 570657, "of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon"
Patrek-Mallister (Patrek-Mallister), Emmon-Frey (Ser-Emmon), 570657, "of the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon"
Danwell-Frey (Ser-Danwell), Theo-Wull (Ser-Theo), 570667, "the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo"
Emmon-Frey (Ser-Emmon), Theo-Wull (Ser-Theo), 570667, "the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo"
Hosteen-Frey (Ser-Hosteen), Theo-Wull (Ser-Theo), 570667, "the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo"
Jared-Frey (Ser-Jared), Theo-Wull (Ser-Theo), 570667, "the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo"
Jason-Mallister (Lord-Jason), Theo-Wull (Ser-Theo), 570667, "the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo"
Patrek-Mallister (Patrek-Mallister), Theo-Wull (Ser-Theo), 570667, "the Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo"
Danwell-Frey (Ser-Danwell), Perwyn-Frey (Ser-Perwyn), 570679, "Redwynes; burgundy on blue. Patrek-Mallister; Lord-Jason son. Six Freys of the Crossing: Ser-Jared; Ser-Hosteen; Ser-Danwell; Ser-Emmon; Ser-Theo; Ser-Perwyn"
